Name,,,,,,,,,,,,,Ticker
ARGAN,FR0010481960,ARG,Euronext Paris,EUR,39.79,39.8,39.55,39.8,05/12/2017 16:46,CET,2147,85306.6,xpar:ARG
SELCODIS,FR0000065492,SLCO,Euronext Paris,EUR,0.29,0.29,0.29,0.29,25/03/2009 00:00,CET,2074,601,xpar:SLCO
CATERING INTL SCES,FR0000064446,CTRG,Euronext Paris,EUR,15.66,15.71,15.64,15.7,05/12/2017 17:35,CET,2054,32210.61,xpar:CTRG
OFFICIIS PROPERTIE,FR0010298901,OFP,Euronext Paris,EUR,1.03,1.03,1.01,1.01,05/12/2017 14:04,CET,2026,2086.76,xpar:OFP
GROUPE JAJ,FR0004010338,GJAJ,Euronext Paris,EUR,1.95,1.95,1.95,1.95,01/12/2017 11:30,CET,1999,3898.05,xpar:GJAJ
ADUX,FR0012821890,ADUX,Euronext Paris,EUR,4.65,4.69,4.65,4.68,05/12/2017 17:00,CET,1969,9174.61,xpar:ADUX
TOTAL GABON,GA0000121459,EC,Euronext Paris,EUR,147,147,144,144.76,05/12/2017 15:35,CET,1946,283221.72,xpar:EC
SES IMAGOTAG,FR0010282822,SESL,Euronext Paris,EUR,28.95,29.03,28.95,28.95,05/12/2017 15:40,CET,1931,55923.82,xpar:SESL
STALLERGENES GREER,GB00BZ21RF93,STAGR,Euronext Paris,EUR,39.89,40,39.62,39.76,05/12/2017 17:35,CET,1920,76483.71,xpar:STAGR
BOIRON,FR0000061129,BOI,Euronext Paris,EUR,75.47,75.5,75.26,75.5,05/12/2017 17:35,CET,1911,144057.44,xpar:BOI
TOUR EIFFEL,FR0000036816,EIFF,Euronext Paris,EUR,55,55,54.65,55,05/12/2017 17:15,CET,1819,99844.54,xpar:EIFF
AURES TECHNOLOGIES,FR0013183589,AURS,Euronext Paris,EUR,35.3,35.3,35,35.04,05/12/2017 17:35,CET,1772,62297.1,xpar:AURS
COHERIS,FR0004031763,COH,Euronext Paris,EUR,2.68,2.69,2.66,2.66,05/12/2017 16:52,CET,1767,4715.95,xpar:COH
SMTPC,FR0004016699,SMTPC,Euronext Paris,EUR,23.44,23.6,23.19,23.6,05/12/2017 17:35,CET,1758,41266.11,xpar:SMTPC
FONCIERE LYONNAISE,FR0000033409,FLY,Euronext Paris,EUR,55,55.18,54.65,54.94,05/12/2017 17:35,CET,1741,95603.03,xpar:FLY
HF,FR0000038531,HF,Euronext Paris,EUR,8.72,8.76,8.68,8.68,05/12/2017 17:01,CET,1737,15135.62,xpar:HF
EURO RESSOURCES,FR0000054678,EUR,Euronext Paris,EUR,3.44,3.44,3.39,3.39,05/12/2017 12:25,CET,1733,5910.97,xpar:EUR
HIPAY GROUP,FR0012821916,HIPAY,Euronext Paris,EUR,13.1,13.19,13,13.09,05/12/2017 17:35,CET,1681,21966.34,xpar:HIPAY
ESSO,FR0000120669,ES,Euronext Paris,EUR,56.18,56.28,55.66,56.1,05/12/2017 17:37,CET,1677,93978.76,xpar:ES
BELIER,FR0000072399,BELI,Euronext Paris,EUR,46.55,46.94,46.55,46.94,05/12/2017 17:35,CET,1650,76955.34,xpar:BELI
ALTUR INVEST.,FR0010395681,ALTUR,Euronext Paris,EUR,6.11,6.14,6.05,6.05,05/12/2017 14:54,CET,1643,9961.96,xpar:ALTUR
EURASIA FONC INV,FR0000061475,EFI,Euronext Paris,EUR,0.2,0.2,0.2,0.2,05/12/2017 11:30,CET,1629,325.8,xpar:EFI
BOLLORE NV,FR0013281847,BOLNV,Euronext Paris,EUR,4.38,4.39,4.38,4.39,05/12/2017 16:30,CET,1552,6807.76,xpar:BOLNV
YMAGIS,FR0011471291,MAGIS,Euronext Paris,EUR,8.79,8.79,8.73,8.78,05/12/2017 15:43,CET,1540,13529.57,xpar:MAGIS
SOMFY SA,FR0013199916,SO,Euronext Paris,EUR,86.84,86.85,85.92,85.92,05/12/2017 17:35,CET,1538,132610.59,xpar:SO
GFI INFORMATIQUE,FR0004038099,GFI,Euronext Paris,EUR,7.7,7.7,7.62,7.64,05/12/2017 17:35,CET,1534,11750.94,xpar:GFI
PHARMAGEST INTER.,FR0012882389,PHA,Euronext Paris,EUR,43.25,43.5,43,43,05/12/2017 17:35,CET,1527,65835.2,xpar:PHA
TOUPARGEL GROUPE,FR0000039240,TOU,Euronext Paris,EUR,4.96,5.03,4.8,4.9,05/12/2017 15:36,CET,1371,6717.31,xpar:TOU
LAURENT-PERRIER,FR0006864484,LPE,Euronext Paris,EUR,83.51,84,83.51,83.82,05/12/2017 17:35,CET,1273,106894.09,xpar:LPE
BOURSE DIRECT,FR0000074254,BSD,Euronext Paris,EUR,1.74,1.74,1.72,1.74,05/12/2017 10:16,CET,1240,2149.56,xpar:BSD
ADL PARTNER,FR0000062978,ALP,Euronext Paris,EUR,16.6,16.6,16.21,16.58,05/12/2017 16:59,CET,1217,19983.92,xpar:ALP
DNXCORP,FR0010436584,DNX,Euronext Paris,EUR,6.3,6.33,6.25,6.25,05/12/2017 15:29,CET,1210,7584.21,xpar:DNX
INFOTEL,FR0000071797,INF,Euronext Paris,EUR,49.99,49.99,48.94,49.34,05/12/2017 17:23,CET,1197,58991.64,xpar:INF
BAINS MER MONACO,MC0000031187,BAIN,Euronext Paris,EUR,40.99,41,40.99,41,05/12/2017 13:26,CET,1175,48172.51,xpar:BAIN
HOPSCOTCH GROUPE,FR0000065278,HOP,Euronext Paris,EUR,7.73,7.75,7.7,7.7,05/12/2017 17:12,CET,1172,9062.03,xpar:HOP
SECHE ENVIRONNEM.,FR0000039109,SCHP,Euronext Paris,EUR,30.17,30.17,29.8,29.98,05/12/2017 17:35,CET,1060,31785.45,xpar:SCHP
NRJ GROUP,FR0000121691,NRG,Euronext Paris,EUR,9.41,9.49,9.4,9.4,05/12/2017 17:35,CET,1040,9791.35,xpar:NRG
FDL,FR0000030181,FDL,Euronext Paris,EUR,8.11,8.11,8.1,8.1,04/12/2017 17:25,CET,1029,8335.87,xpar:FDL
CRCAM PARIS ET IDF,FR0000045528,CAF,Euronext Paris,EUR,80.7,80.7,79.86,79.86,05/12/2017 17:35,CET,1025,82231.55,xpar:CAF
INVENTIVA,FR0013233012,IVA,Euronext Paris,EUR,5.93,5.95,5.93,5.95,05/12/2017 16:25,CET,1001,5955.93,xpar:IVA
MEDIA 6,FR0000064404,EDI,Euronext Paris,EUR,12.69,12.69,12.6,12.69,05/12/2017 16:19,CET,1001,12684.69,xpar:EDI
TELEVERBIER,CH0008175645,TVRB,Euronext Paris,EUR,47,47,47,47,05/12/2017 13:06,CET,1000,47000,xpar:TVRB
BIOM UP SA,FR0013284080,BUP,Euronext Paris,EUR,9.95,10.01,9.95,9.95,05/12/2017 15:08,CET,985,9847.85,xpar:BUP
SOGECLAIR,FR0000065864,SOG,Euronext Paris,EUR,47,47.14,47,47.1,05/12/2017 17:35,CET,959,45093.79,xpar:SOG
ACTEOS,FR0000076861,EOS,Euronext Paris,EUR,3.39,3.4,3.34,3.4,05/12/2017 17:04,CET,940,3180.75,xpar:EOS
DIAGNOSTIC MEDICAL,FR0012202497,DGM,Euronext Paris,EUR,1.67,1.67,1.62,1.67,05/12/2017 17:14,CET,895,1490.1,xpar:DGM
PCAS,FR0000053514,PCA,Euronext Paris,EUR,17.6,17.6,17.03,17.48,05/12/2017 17:35,CET,863,14886.58,xpar:PCA
DELTA PLUS GROUP,FR0013283108,DLTA,Euronext Paris,EUR,48.06,48.8,47.05,47.05,05/12/2017 17:29,CET,819,39107.71,xpar:DLTA
MR BRICOLAGE,FR0004034320,MRB,Euronext Paris,EUR,14.99,14.99,14.7,14.81,05/12/2017 17:35,CET,810,12032.35,xpar:MRB
APRIL,FR0004037125,APR,Euronext Paris,EUR,14.65,14.71,14.64,14.7,05/12/2017 17:35,CET,809,11869.05,xpar:APR
TESSI,FR0004529147,TES,Euronext Paris,EUR,175.05,175.05,174.86,174.86,05/12/2017 17:35,CET,806,141029.38,xpar:TES
COLAS,FR0000121634,RE,Euronext Paris,EUR,177.55,181.9,177.2,181.3,05/12/2017 17:35,CET,805,145131.45,xpar:RE
AUREA,FR0000039232,AURE,Euronext Paris,EUR,7.79,7.8,7.7,7.8,05/12/2017 16:38,CET,799,6208.82,xpar:AURE
THERMADOR GROUPE,FR0000061111,THEP,Euronext Paris,EUR,110.99,110.99,109.9,110.9,05/12/2017 17:35,CET,774,85417.66,xpar:THEP
HERIGE,FR0000066540,HERIG,Euronext Paris,EUR,38.6,38.7,38.46,38.7,05/12/2017 16:53,CET,754,29105.27,xpar:HERIG
CAST,FR0000072894,CAS,Euronext Paris,EUR,3.51,3.51,3.48,3.5,05/12/2017 15:27,CET,729,2541.79,xpar:CAS
SOC FRANC CASINOS,FR0010209809,SFCA,Euronext Paris,EUR,2.47,2.47,2.47,2.47,29/11/2017 11:30,CET,719,1775.93,xpar:SFCA
IMMOB.DASSAULT,FR0000033243,IMDA,Euronext Paris,EUR,45.1,45.1,45,45.1,05/12/2017 11:47,CET,710,31996.91,xpar:IMDA
DIGIGRAM,FR0000035784,DIG,Euronext Paris,EUR,0.69,0.69,0.69,0.69,05/12/2017 16:30,CET,700,483,xpar:DIG
CAPELLI,FR0012969095,CAPLI,Euronext Paris,EUR,49.5,49.99,48.56,49.89,05/12/2017 16:11,CET,652,32327.39,xpar:CAPLI
FINANCIERE MARJOS,FR0000060824,FINM,Euronext Paris,EUR,0.22,0.22,0.22,0.22,05/12/2017 16:30,CET,639,140.58,xpar:FINM
PERRIER (GERARD),FR0000061459,PERR,Euronext Paris,EUR,51.18,51.5,51.18,51.48,05/12/2017 17:29,CET,605,30996.86,xpar:PERR
PATRIMOINE ET COMM,FR0011027135,PAT,Euronext Paris,EUR,21.39,21.39,21.2,21.2,05/12/2017 17:13,CET,572,12169.72,xpar:PAT
INTEXA,FR0000064958,ITXT,Euronext Paris,EUR,2.39,2.39,2.39,2.39,29/11/2017 11:30,CET,551,1316.89,xpar:ITXT
STEF,FR0000064271,STF,Euronext Paris,EUR,96.11,97.65,95.5,96.57,05/12/2017 17:35,CET,498,47850.86,xpar:STF
VALE,US91912E1055,VALE3,Euronext Paris,EUR,9.5,9.69,9.5,9.69,05/12/2017 13:53,CET,498,4740.12,xpar:VALE3
CRCAM NORM.SEINE,FR0000044364,CCN,Euronext Paris,EUR,117.49,117.56,117,117,05/12/2017 17:11,CET,494,57859.71,xpar:CCN
BLUE,FR0011592104,BLUE,Euronext Paris,EUR,17.63,17.63,17.6,17.62,05/12/2017 17:14,CET,471,8297.77,xpar:BLUE
FROMAGERIES BEL,FR0000121857,FBEL,Euronext Paris,EUR,470,478,470,478,05/12/2017 16:32,CET,470,223780,xpar:FBEL
PSB INDUSTRIES,FR0000060329,PSB,Euronext Paris,EUR,46.01,46.1,45.81,46.1,05/12/2017 17:35,CET,446,20518.82,xpar:PSB
TERREIS,FR0010407049,TER,Euronext Paris,EUR,43.51,43.79,43.51,43.79,05/12/2017 17:35,CET,439,19198.13,xpar:TER
FLEURY MICHON,FR0000074759,FLE,Euronext Paris,EUR,43.4,43.8,43.2,43.2,05/12/2017 17:35,CET,434,18908.68,xpar:FLE
MERCK AND CO INC,US58933Y1055,MRK,Euronext Paris,EUR,47.5,47.5,47.2,47.45,05/12/2017 17:20,CET,410,19413.12,xpar:MRK
RAMSAY GEN SANTE,FR0000044471,GDS,Euronext Paris,EUR,14.91,15.1,14.91,14.92,05/12/2017 17:35,CET,409,6107.3,xpar:GDS
AGTA RECORD,CH0008853209,AGTA,Euronext Paris,EUR,60.76,62,60.76,62,05/12/2017 17:35,CET,402,24904.56,xpar:AGTA
ECA,FR0010099515,ECASA,Euronext Paris,EUR,20.15,20.15,19.81,19.81,05/12/2017 17:35,CET,402,8004.36,xpar:ECASA
CRCAM ATL.VEND.CCI,FR0000185506,CRAV,Euronext Paris,EUR,121.49,121.5,119.5,121,05/12/2017 17:08,CET,393,47439.67,xpar:CRAV
CA TOULOUSE 31 CCI,FR0000045544,CAT31,Euronext Paris,EUR,102.31,102.6,101.6,101.6,05/12/2017 15:12,CET,389,39701.29,xpar:CAT31
AUFEMININ,FR0004042083,FEM,Euronext Paris,EUR,26.45,26.7,26.45,26.61,05/12/2017 17:23,CET,384,10175.2,xpar:FEM
HOTELS DE PARIS,FR0004165801,HDP,Euronext Paris,EUR,1.82,1.83,1.82,1.83,04/12/2017 16:30,CET,374,683.68,xpar:HDP
CFI,FR0000037475,CFI,Euronext Paris,EUR,1.55,1.7,1.55,1.7,05/12/2017 16:30,CET,370,599,xpar:CFI
TAYNINH,FR0000063307,TAYN,Euronext Paris,EUR,1.43,1.43,1.43,1.43,05/12/2017 11:30,CET,350,500.5,xpar:TAYN
TIKEHAU CAPITAL,FR0013230612,TKO,Euronext Paris,EUR,22.08,22.08,21.93,21.93,05/12/2017 15:50,CET,339,7456.04,xpar:TKO
SAVENCIA,FR0000120107,SAVE,Euronext Paris,EUR,80.2,80.5,80.2,80.2,05/12/2017 17:35,CET,326,26158.19,xpar:SAVE
MANUTAN INTL,FR0000032302,MAN,Euronext Paris,EUR,81.65,82,81.6,82,05/12/2017 16:40,CET,313,25589.99,xpar:MAN
ROBERTET,FR0000039091,RBT,Euronext Paris,EUR,404,404,398,402.5,05/12/2017 17:35,CET,309,123465.63,xpar:RBT
EXEL INDUSTRIES,FR0004527638,EXE,Euronext Paris,EUR,109.5,109.75,109.49,109.75,05/12/2017 17:29,CET,290,31782.05,xpar:EXE
PASSAT,FR0000038465,PSAT,Euronext Paris,EUR,5.76,5.78,5.75,5.75,05/12/2017 17:29,CET,281,1616.27,xpar:PSAT
ORAPI,FR0000075392,ORAP,Euronext Paris,EUR,10.49,10.49,10.45,10.48,05/12/2017 15:18,CET,275,2880.17,xpar:ORAP
ARTEA,FR0012185536,ARTE,Euronext Paris,EUR,8.6,8.6,8.57,8.57,04/12/2017 16:30,CET,255,2188.35,xpar:ARTE
CNIM CONSTR.FRF 10,FR0000053399,COM,Euronext Paris,EUR,134.4,134.6,134.4,134.42,05/12/2017 17:35,CET,253,34004.88,xpar:COM
CRCAM TOURAINE CCI,FR0000045304,CRTO,Euronext Paris,EUR,103.28,103.3,103,103,05/12/2017 11:44,CET,228,23542.72,xpar:CRTO
GAUMONT,FR0000034894,GAM,Euronext Paris,EUR,106.5,107.15,105,106.5,05/12/2017 16:54,CET,216,22964.23,xpar:GAM
CRCAM MORBIHAN CCI,FR0000045551,CMO,Euronext Paris,EUR,69.19,69.2,68,68.79,05/12/2017 17:35,CET,214,14629.28,xpar:CMO
FONCIERE INEA,FR0010341032,INEA,Euronext Paris,EUR,39.99,39.99,39.84,39.98,05/12/2017 17:35,CET,210,8381.85,xpar:INEA
ITS GROUP,FR0000073843,ITS,Euronext Paris,EUR,6.74,6.74,6.6,6.69,05/12/2017 16:54,CET,203,1340.99,xpar:ITS
UNION TECH.INFOR.,FR0000074197,FPG,Euronext Paris,EUR,1.05,1.05,1.05,1.05,05/12/2017 15:41,CET,201,211.05,xpar:FPG
BARBARA BUI,FR0000062788,BUI,Euronext Paris,EUR,9.69,9.69,9.69,9.69,30/11/2017 11:30,CET,200,1938,xpar:BUI
SIGNAUX GIROD,FR0000060790,GIRO,Euronext Paris,EUR,23.31,23.31,23.31,23.31,05/12/2017 11:30,CET,198,4615.38,xpar:GIRO
MAROC TELECOM,MA0000011488,IAM,Euronext Paris,EUR,12.3,12.34,12.12,12.34,05/12/2017 16:59,CET,188,2287.3,xpar:IAM
MEDIAWAN,FR0013247137,MDW,Euronext Paris,EUR,9.74,9.82,9.71,9.71,05/12/2017 17:19,CET,182,1775.34,xpar:MDW
CRCAM ILLE-VIL.CCI,FR0000045213,CIV,Euronext Paris,EUR,82.4,83,82.28,82.99,05/12/2017 14:14,CET,178,14733.22,xpar:CIV
IDI,FR0000051393,IDIP,Euronext Paris,EUR,44.14,44.49,43.21,44.49,05/12/2017 15:08,CET,170,7489.86,xpar:IDIP
THERMOCOMPACT,FR0004037182,THER,Euronext Paris,EUR,44.8,44.8,44.8,44.8,01/12/2017 11:30,CET,167,7481.6,xpar:THER
XPO LOGISTICS,FR0000052870,XPO,Euronext Paris,EUR,257,260,253.05,260,05/12/2017 17:29,CET,165,42432.6,xpar:XPO
QUOTIUM TECHNO,FR0010211615,QTE,Euronext Paris,EUR,18.5,18.5,18.5,18.5,30/11/2017 16:30,CET,160,2960,xpar:QTE
CEGEDIM,FR0000053506,CGM,Euronext Paris,EUR,31.87,31.87,31.6,31.6,05/12/2017 17:35,CET,158,4999.79,xpar:CGM
CHARGEURS NV,FR0013282464,CRINV,Euronext Paris,EUR,25.3,25.3,25.3,25.3,05/12/2017 16:30,CET,156,3946.8,xpar:CRINV
ENCRES DUBUIT,FR0004030708,DBT,Euronext Paris,EUR,5.25,5.28,5.25,5.28,05/12/2017 15:14,CET,151,795.71,xpar:DBT
EUROMEDIS GROUPE,FR0000075343,EMG,Euronext Paris,EUR,8.09,8.1,8.09,8.1,05/12/2017 09:11,CET,151,1223.09,xpar:EMG
ALPHA MOS,FR0000062804,ALM,Euronext Paris,EUR,0.38,0.38,0.38,0.38,05/12/2017 11:48,CET,150,57,xpar:ALM
INDLE FIN.ENTREPR.,FR0000066219,INFE,Euronext Paris,EUR,72,72,72,72,04/12/2017 11:30,CET,150,10800,xpar:INFE
ADVENIS,FR0004152874,ADV,Euronext Paris,EUR,1.76,1.76,1.75,1.75,05/12/2017 12:23,CET,146,255.51,xpar:ADV
ITESOFT,FR0004026151,ITE,Euronext Paris,EUR,4.15,4.15,4.11,4.11,05/12/2017 15:45,CET,135,554.89,xpar:ITE
VIKTORIA INVEST,FR0000035719,VI,Euronext Paris,EUR,6,6,6,6,05/12/2017 16:30,CET,133,798,xpar:VI
FINANCIERE ODET,FR0000062234,ODET,Euronext Paris,EUR,970,978.95,960.2,975.05,05/12/2017 17:35,CET,126,122296.9,xpar:ODET
DOCK.PETR.AMBES AM,FR0000065260,DPAM,Euronext Paris,EUR,535.9,558,535.9,558,04/12/2017 16:51,CET,120,65700.3,xpar:DPAM
LOCINDUS,FR0000121352,LD,Euronext Paris,EUR,19.27,19.27,19.26,19.26,05/12/2017 17:10,CET,118,2273.68,xpar:LD
CRCAM LOIRE HTE L.,FR0000045239,CRLO,Euronext Paris,EUR,84.4,84.4,84,84.01,05/12/2017 17:35,CET,116,9768.86,xpar:CRLO
CRCAM ALP.PROV.CCI,FR0000044323,CRAP,Euronext Paris,EUR,103.53,103.58,102.71,103.58,05/12/2017 14:29,CET,111,11487.02,xpar:CRAP
DOM SECURITY,FR0000052839,DOMS,Euronext Paris,EUR,60.09,60.09,59.41,59.9,05/12/2017 17:27,CET,110,6557.36,xpar:DOMS
GRAINES VOLTZ,FR0000065971,GRVO,Euronext Paris,EUR,33.05,33.05,33.05,33.05,05/12/2017 16:30,CET,110,3635.5,xpar:GRVO
AFONE PARTICIP.,FR0000044612,AFO,Euronext Paris,EUR,8.25,8.25,8.25,8.25,04/12/2017 17:35,CET,100,825,xpar:AFO
DIAGEO,GB0002374006,DGE,Euronext Paris,EUR,29.63,29.63,29.63,29.63,05/12/2017 16:18,CET,100,2963,xpar:DGE
FAUVET GIREL,FR0000063034,FAUV,Euronext Paris,EUR,25,25,25,25,30/10/2017 16:30,CET,100,2500,xpar:FAUV
HEXCEL,US4282911084,HXL,Euronext Paris,EUR,50.13,50.13,50.13,50.13,05/10/2017 16:22,CET,100,5013,xpar:HXL
SOFIBUS PATRIMOINE,FR0000038804,SFBS,Euronext Paris,EUR,137.85,137.9,137.85,137.9,15/11/2017 17:02,CET,99,13649.15,xpar:SFBS
VETOQUINOL,FR0004186856,VETO,Euronext Paris,EUR,54.58,54.75,54.57,54.7,05/12/2017 17:35,CET,95,5195.56,xpar:VETO
CRCAM SUD R.A.CCI,FR0000045346,CRSU,Euronext Paris,EUR,187.35,188.99,187.35,188.98,05/12/2017 12:13,CET,90,17007.16,xpar:CRSU
FINATIS,FR0000035123,FNTS,Euronext Paris,EUR,52.41,52.9,52.41,52.9,05/12/2017 16:30,CET,90,4760.51,xpar:FNTS
GROUPE PARTOUCHE,FR0012612646,PARP,Euronext Paris,EUR,31.19,31.19,31,31.19,05/12/2017 17:22,CET,88,2731.42,xpar:PARP
SOFT COMPUTING,FR0000075517,SFT,Euronext Paris,EUR,13.4,13.4,13.2,13.2,05/12/2017 09:38,CET,85,1126.1,xpar:SFT
GDS (S) RUSAL,US9098832093,RUSAL,Euronext Paris,EUR,11.22,11.22,11.22,11.22,30/11/2017 09:30,CET,80,897.6,xpar:RUSAL
SODIFRANCE,FR0000072563,SOA,Euronext Paris,EUR,18,18,18,18,04/12/2017 11:30,CET,80,1440,xpar:SOA
SAMSE,FR0000060071,SAMS,Euronext Paris,EUR,163.01,163.01,163.01,163.01,05/12/2017 15:15,CET,78,12714.78,xpar:SAMS
DALET,FR0011026749,DLT,Euronext Paris,EUR,11.04,11.04,10.84,10.84,05/12/2017 14:40,CET,77,834.88,xpar:DLT
INTLE PLANT.HEVEAS,FR0000036857,SIPH,Euronext Paris,EUR,84.41,84.44,84.41,84.44,05/12/2017 13:19,CET,75,6331.5,xpar:SIPH
VISIODENT,FR0000065765,SDT,Euronext Paris,EUR,1.87,1.87,1.87,1.87,05/12/2017 11:30,CET,75,140.25,xpar:SDT
ABEO,FR0013185857,ABEO,Euronext Paris,EUR,39.01,39.01,38.9,38.9,05/12/2017 10:47,CET,73,2844.93,xpar:ABEO
PAREF,FR0010263202,PAR,Euronext Paris,EUR,72.21,72.21,72,72,05/12/2017 12:19,CET,70,5051.88,xpar:PAR
CROSSWOOD,FR0000050395,CROS,Euronext Paris,EUR,3.6,3.6,3.6,3.6,29/11/2017 16:30,CET,64,230.4,xpar:CROS
CRCAM LANGUED CCI,FR0010461053,CRLA,Euronext Paris,EUR,63.11,63.11,63,63,05/12/2017 11:17,CET,54,3402.11,xpar:CRLA
PRECIA,FR0000060832,PREC,Euronext Paris,EUR,208.68,214.98,208.68,214.98,05/12/2017 17:35,CET,54,11583.72,xpar:PREC
TIVOLY,FR0000060949,TVLY,Euronext Paris,EUR,41.76,41.76,41.75,41.75,05/12/2017 17:35,CET,53,2213.01,xpar:TVLY
FONCIERE EURIS,FR0000038499,EURS,Euronext Paris,EUR,41.26,41.5,41.26,41.5,05/12/2017 16:30,CET,51,2116.26,xpar:EURS
LESNXCONSTRUCTEURS,FR0004023208,LNC,Euronext Paris,EUR,48.96,48.96,48.93,48.94,05/12/2017 17:35,CET,51,2496.43,xpar:LNC
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
